Gene	GSM150945	GSM150947	GSM150950	GSM150953	GSM150956	GSM150957	GSM150958	GSM150965	GSM150973	GSM150977	GSM150983	GSM150985	GSM150987	GSM150989	GSM150991	GSM150993	GSM150995	GSM150996	GSM150997	GSM150998
Entrez_4691	-0.0419382601809	1.47825147386	-1.29288612673	-2.53394963843	0.890929394549	1.23198926932	0.195590456668	-0.259791800644	0.479312223108	-0.364393163463	-0.495070514052	-0.331580572327	-1.17673400501	0.496781054047	-1.26668997101	1.1523589058	0.367323110894	0.370600244102	0.281055078526	0.81884284096
Entrez_163	0.939640909208	0.280130897693	-0.697764260506	-0.813540645396	-0.651238504333	-0.853375284997	0.0707583931147	0.121148746627	0.0875191613251	1.64162288232	1.24060352005	-0.494585638772	1.29576074434	0.10302025065	0.0603055886754	-1.66038671746	-1.25425169625	2.00266624913	-1.01899781968	-0.399036775728
Entrez_1173	-0.0883274564818	0.188498720986	-0.965908070019	1.58991812292	-0.52467488603	1.1540268825	-0.261337202868	0.381416359458	0.0258930453404	-1.32408985129	0.322864321497	1.42247639713	0.313789180034	-0.704502917404	0.18654182366	-0.848220919208	-1.74593778056	1.2388642024	1.1970402445	-1.55833021657
Entrez_1213	0.136882773107	3.11007814624	0.549834933442	-1.11488073748	-0.0373232607497	-1.04796362229	-0.138165079609	-0.296653356893	-0.264016489659	-0.793163735357	1.78354957743	-0.551706418599	-0.222693676652	-0.980026338517	-0.335997563901	-0.190553106961	0.340473234838	0.822543652911	-0.634183567772	-0.136035363528
Entrez_9761	0.553289351889	-0.281168318221	-1.07416593723	0.404134187135	-2.27166881624	0.855453697068	-0.330281281707	1.14269613555	1.50009723012	0.41929532616	-1.52147435364	1.19937932052	-0.472159311534	1.13090420462	-0.922447321034	0.490978277837	-0.423776327485	-0.27574111171	-0.752313020307	0.62896806821
Entrez_3927	0.751536836882	0.606820056884	-0.82959037102	1.77384267931	-1.18931244409	-0.872689098169	0.388442548035	-0.278909850469	0.395267278981	-0.553797173683	1.20628341455	-0.680909760764	-0.371584785909	-0.530019519316	1.19900661076	-1.36385409722	-1.04648696109	1.84810716693	0.520999024229	-0.973151554843
Entrez_10992	-1.94320583074	0.307558424336	0.927615283044	1.70703014826	-1.16008371505	-0.669862809772	-0.727442926197	-0.979336131828	-0.659291903908	-0.289108011858	1.10908251528	-0.435547700298	0.312268749304	-0.130557986109	0.894325718298	0.540915282637	-0.514808983034	-0.432794542172	0.0280499331584	2.11519448665
Entrez_9528	-0.81258941033	0.593538207111	-1.28626467276	0.44060367466	-1.77114900357	0.286142273627	-0.133801176294	0.356283977978	2.36321340533	0.749194750165	0.694118559455	-1.67449966277	-0.138601614156	0.534077542339	-1.12234766004	0.2183407845	-0.785081955092	0.438611859706	0.955978745901	0.0942313742356
Entrez_1465	-1.33420123022	-0.538933480846	0.724849909195	0.322987556086	0.00283611617919	0.189998828301	1.32069797615	0.498270251188	0.434312954444	-0.131394655388	0.000206990026354	0.0434863500632	0.318863729211	-1.37233585142	0.546833781979	1.94732747711	0.0945964688383	-1.73909710052	0.761933143896	-2.09123921427
Entrez_808	0.810861504642	0.584765879333	-0.341344985232	1.24935399333	-1.29377967122	1.10658837712	-0.232907433383	1.07846974331	0.26505459548	-0.0584179044072	0.668394342023	1.68115631856	-0.293212106067	-0.145433384549	0.421149008862	-2.3525830862	-0.654701959501	-1.42096162982	-0.632971076849	-0.439480525442
Entrez_9782	1.27372915237	0.415574087999	-1.27739078181	-2.04183477955	-0.0782990774162	1.38788525801	1.1743231797	0.63630978615	0.392988629762	0.541621197073	-1.18850009566	-1.23494814603	-0.0595690137924	0.256477109288	-1.0705620703	0.52902595829	-0.977146529456	0.939383443188	-0.479339377923	0.860272070115
Entrez_10728	0.838171707914	1.58254532596	1.37232157313	-1.50787370389	0.980541011067	0.934274756387	-0.107482459193	-0.801929477229	-0.140601291939	-1.28796424759	1.01355020686	-0.52497810139	-1.20941135166	-1.46460961965	0.873742904974	0.356007512237	-0.414811767993	0.406262409654	-1.12989288173	0.232137494082
Entrez_7453	-0.00888778718833	-1.11439798453	-0.345377567421	0.198648794526	0.51504582632	2.69912196399	-0.636256330218	-0.191383687449	-0.535974213873	-1.2265922174	0.440207774594	0.722295256904	-1.14050695138	-0.0734737468213	0.326047132383	0.557933397115	-0.528947650913	1.73673451403	0.0472904079462	-1.44152693061
Entrez_10397	-0.566566927185	1.01488653954	1.1768520025	-0.400805195734	2.66990409749	-0.9199603962	-0.573730067844	-0.928472492934	-0.0453046844872	1.47569188852	0.775864904065	-0.656229768447	-0.766889483723	0.00196804359581	-0.607051117721	-1.3241997112	0.659539439313	-0.316400868731	-0.692340324659	0.0232441238535
